Id,Año,Mes,Día,Rango de hora,Sexo,Rango de edad,Lugar,Provincia
1689,2016,Mayo,Domingo, 6:00-11:59,Hombre,50-54,Mar,Santo Domingo
1690,2016,Mayo,Domingo,12:00-17:59,Mujer,20-24,Mar,San Cristóbal
1691,2016,Mayo,Lunes,12:00-17:59,Hombre,9-May,Canal,Peravia
1692,2016,Mayo,Martes, 6:00-11:59,Hombre,15-19,Canal,Valverde
1693,2016,Mayo,Martes, 6:00-11:59,Hombre,25-29,Río,Distrito Nacional
1694,2016,Mayo,Martes,12:00-17:59,Hombre,50-54,Mar,Distrito Nacional
1695,2016,Mayo,Jueves,12:00-17:59,Hombre,15-19,Otros,San Juan
1696,2016,Mayo,Viernes,12:00-17:59,Mujer,0-4,Río,Peravia
1697,2016,Mayo,Domingo,0:00-05:59,Hombre,35-39,Río,San Cristóbal
1698,2016,Mayo,Sábado,12:00-17:59,Hombre,25-29,Río,Barahona
1699,2016,Mayo,Lunes,12:00-17:59,Hombre,0-4,Canal,Azua
1700,2016,Junio,Jueves,N/D,Hombre,15-19,Río,Monte Cristi
1701,2016,Junio,Viernes, 6:00-11:59,Hombre,0-4,Río,Puerto Plata
1702,2016,Junio,Domingo,12:00-17:59,Hombre,15-19,Río,Santo Domingo
1703,2016,Junio,Lunes,12:00-17:59,Hombre,15-19,Río,La Altagracia
1704,2016,Junio,Martes,18:00-23:59,Hombre,65-69,Otros,La Vega
1705,2016,Junio,Viernes,18:00-23:59,Hombre,14-Oct,Otros,Independencia
1706,2016,Junio,Viernes, 6:00-11:59,Hombre,14-Oct,Río,Santo Domingo
1707,2016,Junio,Viernes,18:00-23:59,Hombre,65-69,Río,Santo Domingo
1708,2016,Junio,Domingo, 6:00-11:59,Hombre,25-29,Otros,Monte Cristi
1709,2016,Junio,Domingo, 6:00-11:59,Hombre,N/D,Piscina,Santo Domingo
1710,2016,Junio,Martes, 6:00-11:59,Hombre,40-44,Mar,Distrito Nacional
1711,2016,Junio,Martes, 6:00-11:59,Mujer,35-39,Mar,Distrito Nacional
1712,2016,Junio,Martes,12:00-17:59,Hombre,20-24,Río,Santiago
1713,2016,Junio,Martes,18:00-23:59,Hombre,0-4,Piscina,Santo Domingo
1714,2016,Junio,Miércoles,18:00-23:59,Hombre,9-May,Río,La Romana
1715,2016,Junio,Viernes,12:00-17:59,Hombre,0-4,Río,San Cristóbal
1716,2016,Junio,Viernes,12:00-17:59,Mujer,14-Oct,Cisterna,Santo Domingo
1717,2016,Junio,Sábado, 6:00-11:59,Hombre,15-19,Mar,Puerto Plata
1718,2016,Junio,Sábado,12:00-17:59,Mujer,25-29,Mar,San Pedro de Macorís
1719,2016,Junio,Lunes,12:00-17:59,Hombre,N/D,Canal,Valverde
1720,2016,Junio,Lunes, 6:00-11:59,Hombre,45-49,Mar,Santo Domingo
1721,2016,Junio,Jueves, 6:00-11:59,Mujer,9-May,Otros,La Vega
1722,2016,Junio,Jueves, 6:00-11:59,Mujer,9-May,Otros,La Vega
1723,2016,Junio,Domingo,18:00-23:59,Hombre,15-19,Mar,San Pedro de Macorís
1724,2016,Junio,Domingo, 6:00-11:59,Hombre,0-4,Cisterna,Santo Domingo
1725,2016,Junio,Domingo,12:00-17:59,Hombre,9-May,Canal,Peravia
1726,2016,Junio,Jueves,12:00-17:59,Hombre,9-May,Cisterna,San Cristóbal
1727,2016,Julio,Sábado,18:00-23:59,Hombre,25-29,Río,Santo Domingo
1728,2016,Julio,Domingo, 6:00-11:59,Hombre,50-54,Río,Valverde
1729,2016,Julio,Domingo,18:00-23:59,Mujer,15-19,Río,Puerto Plata
1730,2016,Julio,Domingo,12:00-17:59,Hombre,20-24,Mar,Santo Domingo
1731,2016,Julio,Lunes,18:00-23:59,Hombre,45-49,Mar,Santo Domingo
1732,2016,Julio,Martes, 6:00-11:59,Mujer,50-54,Piscina,Puerto Plata
1733,2016,Julio,Martes,18:00-23:59,Hombre,50-54,Río,Monseñor Nouel
1734,2016,Julio,Miércoles,12:00-17:59,Hombre,45-49,Río,Santo Domingo
1735,2016,Julio,Miércoles,12:00-17:59,Hombre,9-May,Río,San Pedro de Macorís
1736,2016,Julio,Jueves,12:00-17:59,Hombre,14-Oct,Río,Santo Domingo
1737,2016,Julio,Jueves,12:00-17:59,Hombre,0-4,Otros,San Juan
1738,2016,Julio,Jueves,12:00-17:59,Hombre,15-19,Río,Santo Domingo
1739,2016,Julio,Jueves,N/D,Hombre,40-44,Canal,Santiago
1740,2016,Julio,Viernes, 6:00-11:59,Hombre,9-May,Cubeta,Santo Domingo
1741,2016,Julio,Sábado,12:00-17:59,Hombre,35-39,Río,San Cristóbal
1742,2016,Julio,Sábado,12:00-17:59,Hombre,9-May,Piscina,Santo Domingo
1743,2016,Julio,Domingo,12:00-17:59,Hombre,35-39,Mar,Santo Domingo
1744,2016,Julio,Domingo,12:00-17:59,Hombre,25-29,Mar,Santo Domingo
1745,2016,Julio,Domingo,12:00-17:59,Hombre,30-34,Piscina,El Seybo
1746,2016,Julio,Martes,12:00-17:59,Hombre,25-29,Mar,Monte Cristi
1747,2016,Julio,Jueves,12:00-17:59,Hombre,9-May,Río,La Altagracia
1748,2016,Julio,Jueves,12:00-17:59,Hombre,0-4,Río,Monseñor Nouel
1749,2016,Julio,Sábado,12:00-17:59,Hombre,35-39,Canal,Azua
1750,2016,Julio,Domingo,12:00-17:59,Mujer,9-May,Río,Barahona
1751,2016,Julio,Domingo, 6:00-11:59,Hombre,9-May,Río,Santiago
1752,2016,Julio,Domingo, 6:00-11:59,Hombre,14-Oct,Río,Santiago
1753,2016,Julio,Domingo,12:00-17:59,Hombre,20-24,Río,San Cristóbal
1754,2016,Julio,Martes,12:00-17:59,Hombre,75-79,Mar,San Cristóbal
1755,2016,Julio,Miércoles,12:00-17:59,Hombre,15-19,Mar,San Pedro de Macorís
1756,2016,Julio,Miércoles,12:00-17:59,Hombre,14-Oct,Piscina,Santo Domingo
1757,2016,Julio,Domingo,12:00-17:59,Hombre,N/D,Río,Valverde
1758,2016,Julio,Domingo,12:00-17:59,Hombre,15-19,Río,San Cristóbal
1759,2016,Julio,Domingo,12:00-17:59,Hombre,14-Oct,Río,San Cristóbal
1760,2016,Julio,Domingo,18:00-23:59,Hombre,15-19,Mar,San Pedro de Macorís
1761,2016,Agosto,Lunes,0:00-05:59,Mujer,N/D,Mar,Samaná
1762,2016,Agosto,Lunes,0:00-05:59,Mujer,N/D,Mar,Samaná
1763,2016,Agosto,Lunes,0:00-05:59,Mujer,N/D,Mar,Samaná
1764,2016,Agosto,Lunes,0:00-05:59,Hombre,40-44,Mar,Samaná
1765,2016,Agosto,Lunes,0:00-05:59,Hombre,N/D,Mar,Samaná
1766,2016,Agosto,Lunes,0:00-05:59,Hombre,30-34,Mar,Samaná
1767,2016,agosto,Martes,12:00-17:59,Hombre,15-19,Río,Santiago
1768,2016,Agosto,Miércoles, 6:00-11:59,Hombre,40-44,Mar,Samaná
1769,2016,Agosto,Jueves,12:00-17:59,Hombre,N/D,Río,Monte Cristi
1770,2016,Agosto,Viernes,18:00-23:59,Hombre,40-44,Canal,Santiago
1771,2016,Agosto,Sábado,12:00-17:59,Hombre,20-24,Otros,Independencia
1772,2016,Agosto,Sábado, 6:00-11:59,Hombre,N/D,Canal,Valverde
1773,2016,Agosto,Sábado,12:00-17:59,Hombre,25-29,Otros,Monseñor Nouel
1774,2016,Agosto,Sábado,12:00-17:59,Mujer,20-24,Otros,Monseñor Nouel
1775,2016,Agosto,Domingo,12:00-17:59,Hombre,20-24,Río,Azua
1776,2016,Agosto,Domingo,18:00-23:59,Hombre,20-24,Mar,Santo Domingo
1777,2016,Agosto,Domingo,18:00-23:59,Hombre,25-29,Río,Santiago Rodriguez
1778,2016,Agosto,Miércoles,18:00-23:59,Hombre,45-49,Mar,Peravia
1779,2016,Agosto,Jueves,12:00-17:59,Hombre,20-24,Canal,Santiago
1780,2016,Agosto,Viernes,0:00-05:59,Hombre,15-19,Mar,Distrito Nacional
1781,2016,Agosto,Sábado,18:00-23:59,Hombre,15-19,Río,La Vega
1782,2016,Agosto,Domingo,12:00-17:59,Hombre,15-19,Mar,Puerto Plata
1783,2016,Agosto,Martes, 6:00-11:59,Hombre,20-24,Río,Monseñor Nouel
1784,2016,Agosto,Martes,12:00-17:59,Hombre,N/D,Río,Dajabón
1785,2016,Agosto,Miércoles, 6:00-11:59,Hombre,14-Oct,Mar,Santo Domingo
1786,2016,Agosto,Miércoles, 6:00-11:59,Hombre,N/D,Río,La Altagracia
1787,2016,Agosto,Miércoles,18:00-23:59,Hombre,20-24,Río,María Trinidad Sánchez
1788,2016,Agosto,Martes,12:00-17:59,Hombre,45-49,Piscina,Peravia
1789,2016,Agosto,Martes, 6:00-11:59,Mujer,N/D,Canal,Santiago
1790,2016,Agosto,Martes,12:00-17:59,Mujer,0-4,Cisterna,Santo Domingo
1791,2016,Agosto,Martes,18:00-23:59,Hombre,70-74,Mar,Distrito Nacional
1792,2016,Agosto,Martes,18:00-23:59,Hombre,35-39,Piscina,San José de Ocoa
1793,2016,Agosto,Miércoles,12:00-17:59,Mujer,75-79,Río,María Trinidad Sánchez
1794,2016,Septiembre,Domingo, 6:00-11:59,Hombre,20-24,Río,Santo Domingo
1795,2016,Septiembre,Domingo,12:00-17:59,Hombre,0-4,Cisterna,La Romana
1796,2016,Septiembre,Domingo, 6:00-11:59,Hombre,20-24,Cisterna,María Trinidad Sánchez
1797,2016,Septiembre,Martes,18:00-23:59,Hombre,N/D,Canal,Valverde
1798,2016,Septiembre,Miércoles, 6:00-11:59,Hombre,25-29,Mar,La Altagracia
1799,2016,Septiembre,Viernes,12:00-17:59,Hombre,65-69,Río,Puerto Plata
1800,2016,Septiembre,Sábado,12:00-17:59,Hombre,0-4,Otros,Santiago
1801,2016,Septiembre,Sábado,12:00-17:59,Hombre,70-74,Mar,Puerto Plata
1802,2016,Septiembre,Sábado,18:00-23:59,Hombre,35-39,Otros,Distrito Nacional
1803,2016,Septiembre,Domingo,18:00-23:59,Hombre,65-69,Río,Espaillat
1804,2016,Septiembre,Domingo,18:00-23:59,Hombre,0-4,Río,Espaillat
1805,2016,Septiembre,Martes,12:00-17:59,Hombre,15-19,Río,La Romana
1806,2016,Septiembre,Martes,12:00-17:59,Hombre,N/D,Canal,Monte Cristi
1807,2016,Septiembre,Viernes, 6:00-11:59,Hombre,15-19,Río,San Juan
1808,2016,Septiembre,Viernes, 6:00-11:59,Hombre,70-74,Río,Duarte
1809,2016,Septiembre,Sábado,12:00-17:59,Hombre,0-4,Cisterna,La Romana
1810,2016,Septiembre,Domingo, 6:00-11:59,Hombre,9-May,Otros,San Cristóbal
1811,2016,Septiembre,Domingo,12:00-17:59,Hombre,35-39,Río,El Seybo
1812,2016,Septiembre,Domingo,12:00-17:59,Hombre,35-39,Otros,Santiago
1813,2016,Septiembre,Martes,12:00-17:59,Mujer,14-Oct,Canal,Valverde
1814,2016,Septiembre,Miércoles,18:00-23:59,Hombre,25-29,Canal,Santiago
1815,2016,Septiembre,Miércoles,N/D,Hombre,45-49,Río,Santo Domingo
1816,2016,Septiembre,Sábado,18:00-23:59,Hombre,45-49,Mar,La Altagracia
1817,2016,Septiembre,Sábado,18:00-23:59,Mujer,50-54,Mar,La Altagracia
1818,2016,Septiembre,Domingo,18:00-23:59,Hombre,20-24,Río,Espaillat
1819,2016,Septiembre,Domingo,18:00-23:59,Hombre,35-39,Cisterna,Monte Cristi
1820,2016,Septiembre,Domingo,12:00-17:59,Hombre,N/D,Mar,La Altagracia
1821,2016,Septiembre,Lunes,18:00-23:59,Hombre,15-19,Canal,Azua
1822,2016,Septiembre,Jueves,12:00-17:59,Hombre,0-4,Cisterna,San Cristóbal
1823,2016,Octubre,Sábado,18:00-23:59,Hombre,N/D,Río,Duarte
1824,2016,Octubre,Sábado,18:00-23:59,Hombre,N/D,Río,Duarte
1825,2016,Octubre,Sábado,18:00-23:59,Hombre,N/D,Río,Duarte
1826,2016,Octubre,Lunes,18:00-23:59,Hombre,25-29,Río,La Altagracia
1827,2016,Octubre,Martes, 6:00-11:59,Hombre,15-19,Mar,Santo Domingo
1828,2016,Octubre,Martes,18:00-23:59,Hombre,0-4,Canal,Valverde
1829,2016,Octubre,Jueves,12:00-17:59,Hombre,14-Oct,Río,Monte Plata
1830,2016,Octubre,Jueves,18:00-23:59,Hombre,35-39,Río,El Seybo
1831,2016,Octubre,Viernes,18:00-23:59,Mujer,40-44,Río,San Juan
1832,2016,Octubre,Domingo,12:00-17:59,Hombre,15-19,Pozo,La Vega
1833,2016,Octubre,Domingo,12:00-17:59,Hombre,30-34,Mar,Santo Domingo
1834,2016,Octubre,Martes,18:00-23:59,Hombre,15-19,Río,Valverde
1835,2016,Octubre,Martes,18:00-23:59,Hombre,N/D,Canal,San Juan
1836,2016,Octubre,Viernes, 6:00-11:59,Hombre,20-24,Mar,Azua
1837,2016,Octubre,Viernes,18:00-23:59,Hombre,15-19,Mar,Samaná
1838,2016,Octubre,Sábado,18:00-23:59,Hombre,70-74,Canal,Santiago
1839,2016,Octubre,Sábado,18:00-23:59,Hombre,40-44,Otros,Santiago
1840,2016,Octubre,Lunes,12:00-17:59,Hombre,0-4,Otros,La Vega
1841,2016,Octubre,Lunes,18:00-23:59,Hombre,35-39,Otros,Santo Domingo
1842,2016,Octubre,Miércoles, 6:00-11:59,Hombre,40-44,Cisterna,Azua
1843,2016,Octubre,Jueves,12:00-17:59,Hombre,14-Oct,Otros,San Pedro de Macorís
1844,2016,Octubre,Viernes,12:00-17:59,Mujer,65-69,Mar,Puerto Plata
1845,2016,Octubre,Lunes,12:00-17:59,Hombre,14-Oct,Otros,Santo Domingo
1846,2016,Octubre,Martes,18:00-23:59,Hombre,50-54,Río,Dajabón
1847,2016,Octubre,Viernes,12:00-17:59,Hombre,30-34,Río,El Seybo
1848,2016,Octubre,Sábado,12:00-17:59,Hombre,35-39,Piscina,San Cristóbal
1849,2016,Noviembre,Martes,12:00-17:59,Hombre,15-19,Mar,Hato Mayor
1850,2016,Noviembre,Martes,18:00-23:59,Hombre,35-39,Mar,La Altagracia
1851,2016,Noviembre,Martes,12:00-17:59,Hombre,14-Oct,Piscina,San José de Ocoa
1852,2016,Noviembre,Martes,12:00-17:59,Hombre,14-Oct,Piscina,San José de Ocoa
1853,2016,Noviembre,Martes,12:00-17:59,Hombre,9-May,Río,Espaillat
1854,2016,Noviembre,Miércoles, 6:00-11:59,Hombre,0-4,Canal,Peravia
1855,2016,Noviembre,Jueves,12:00-17:59,Hombre,14-Oct,Río,San Cristóbal
1856,2016,Noviembre,Jueves, 6:00-11:59,Hombre,35-39,Mar,La Altagracia
1857,2016,Noviembre,Domingo, 6:00-11:59,Hombre,9-May,Otros,Espaillat
1858,2016,Noviembre,Domingo,18:00-23:59,Hombre,45-49,Otros,La Vega
1859,2016,Noviembre,Lunes, 6:00-11:59,Hombre,15-19,Mar,San Cristóbal
1860,2016,Noviembre,Miércoles,12:00-17:59,Hombre,20-24,Río,La Vega
1861,2016,Noviembre,Miércoles, 6:00-11:59,Hombre,40-44,Río,La Vega
1862,2016,Noviembre,Domingo,12:00-17:59,Hombre,20-24,Canal,Valverde
1863,2016,Noviembre,Martes, 6:00-11:59,Hombre,15-19,Río,Sánchez Ramírez
1864,2016,Noviembre,Miércoles, 6:00-11:59,Hombre,40-44,Río,Duarte
1865,2016,Noviembre,Jueves,12:00-17:59,Hombre,0-4,Cisterna,Santiago
1866,2016,Noviembre,Jueves, 6:00-11:59,Hombre,N/D,Río,Distrito Nacional
1867,2016,Noviembre,Viernes,12:00-17:59,Mujer,0-4,Cisterna,Duarte
1868,2016,Noviembre,Viernes,12:00-17:59,Hombre,0-4,Cubeta,Santo Domingo
1869,2016,Noviembre,Sábado,18:00-23:59,Hombre,0-4,Cisterna,Monte Plata
1870,2016,Noviembre,Domingo, 6:00-11:59,Hombre,9-May,Río,La Vega
1871,2016,Noviembre,Domingo, 6:00-11:59,Hombre,N/D,Río,La Vega
1872,2016,Noviembre,Domingo,12:00-17:59,Hombre,45-49,Río,Santiago
1873,2016,Noviembre,Domingo,12:00-17:59,Hombre,14-Oct,Mar,San Pedro de Macorís
1874,2016,Noviembre,Lunes,12:00-17:59,Hombre,50-54,Río,Santiago
1875,2016,Noviembre,Miércoles,12:00-17:59,Hombre,14-Oct,Río,Hermanas Mirabal
1876,2016,Noviembre,Miércoles,12:00-17:59,Hombre,14-Oct,Río,Hermanas Mirabal
1877,2016,Noviembre,Jueves, 6:00-11:59,Hombre,14-Oct,Otros,Santo Domingo
1878,2016,Noviembre,Jueves,12:00-17:59,Mujer,9-May,Río,Hermanas Mirabal
1879,2016,Noviembre,Jueves,12:00-17:59,Hombre,75-79,Mar,La Altagracia
1880,2016,Noviembre,Domingo,18:00-23:59,Mujer,14-Oct,Río,Puerto Plata
1881,2016,Noviembre,Domingo,18:00-23:59,Hombre,40-44,Río,Puerto Plata
1882,2016,Noviembre,Domingo,18:00-23:59,Hombre,35-39,Río,Puerto Plata
1883,2016,Noviembre,Domingo,18:00-23:59,Hombre,35-39,Río,Puerto Plata
1884,2016,Noviembre,Domingo,18:00-23:59,Hombre,15-19,Río,Santo Domingo
1885,2016,Noviembre,Domingo,12:00-17:59,Hombre,50-54,Mar,Distrito Nacional
1886,2016,Noviembre,Lunes, 6:00-11:59,Hombre,60-64,Río,Puerto Plata
1887,2016,Noviembre,Lunes, 6:00-11:59,Hombre,25-29,Río,Puerto Plata
1888,2016,Noviembre,Lunes, 6:00-11:59,Hombre,20-24,Mar,El Seybo
1889,2016,Noviembre,Martes, 6:00-11:59,Hombre,14-Oct,Río,Duarte
1890,2016,Noviembre,Miércoles,12:00-17:59,Hombre,20-24,Canal,Monte Cristi
1891,2016,Diciembre,Viernes, 6:00-11:59,Hombre,45-49,Mar,La Altagracia
1892,2016,Diciembre,Viernes, 6:00-11:59,Mujer,15-19,Cisterna,Santo Domingo
1893,2016,Diciembre,Sábado,12:00-17:59,Hombre,60-64,Río,Duarte
1894,2016,Diciembre,Domingo,12:00-17:59,Hombre,0-4,Cisterna,Santo Domingo
1895,2016,Diciembre,Domingo,12:00-17:59,Hombre,15-19,Río,Duarte
1896,2016,Diciembre,Domingo,12:00-17:59,Hombre,40-44,Río,Duarte
1897,2016,Diciembre,Martes,12:00-17:59,Mujer,70-74,Río,María Trinidad Sánchez
1898,2016,Diciembre,Martes,12:00-17:59,Hombre,9-May,Otros,Santiago
1899,2016,Diciembre,Martes,18:00-23:59,Hombre,15-19,Río,Valverde
1900,2016,Diciembre,Miércoles,12:00-17:59,Hombre,N/D,Río,Monte Cristi
1901,2016,Diciembre,Jueves,12:00-17:59,Hombre,20-24,Cisterna,La Vega
1902,2016,Diciembre,Jueves,12:00-17:59,Hombre,15-19,Cisterna,La Vega
1903,2016,Diciembre,Domingo,12:00-17:59,Hombre,40-44,Mar,Barahona
1904,2016,Diciembre,Domingo,12:00-17:59,Hombre,35-39,Piscina,Monte Plata
1905,2016,Diciembre,Lunes,12:00-17:59,Hombre,20-24,Río,Espaillat
1906,2016,Diciembre,Miércoles, 6:00-11:59,Hombre,25-29,Río,Santo Domingo
1907,2016,Diciembre,Jueves,12:00-17:59,Hombre,0-4,Cubeta,Santo Domingo
1908,2016,Diciembre,Jueves, 6:00-11:59,Hombre,0-4,Cubeta,Santo Domingo
1909,2016,Diciembre,Sábado,12:00-17:59,Mujer,40-44,Piscina,Barahona
1910,2016,Diciembre,Jueves,12:00-17:59,Hombre,25-29,Río,Duarte
1911,2016,Diciembre,Sábado,12:00-17:59,Hombre,0-4,Pozo,Santiago
1912,2016,Diciembre,Sábado,18:00-23:59,Hombre,50-54,Río,Duarte
1913,2016,Diciembre,Domingo,12:00-17:59,Hombre,25-29,Río,Monte Plata
1914,2016,Diciembre,Lunes,12:00-17:59,Hombre,35-39,Río,Santiago
1915,2016,Diciembre,Miércoles,12:00-17:59,Hombre,0-4,Cubeta,La Romana
1916,2016,Diciembre,Miércoles,18:00-23:59,Mujer,N/D,Otros,Santiago
1917,2017,Enero,Domingo,12:00-17:59,Hombre,20-24,Otros,María Trinidad Sánchez
1918,2017,Enero,Miércoles,18:00-23:59,Hombre,30-34,Canal,Santiago
1919,2017,Enero,Sábado,N/D,Hombre,45-49,Canal,Santiago
1920,2017,Enero,Viernes,12:00-17:59,Hombre,55-59,Canal,Santiago
1921,2017,Enero,Sábado,12:00-17:59,Hombre,0-4,Cisterna,La Altagracia
1922,2017,Enero,Miércoles,12:00-17:59,Hombre,50-54,Cisterna,Distrito Nacional
1923,2017,Enero,Lunes,12:00-17:59,Hombre,0-4,Cisterna,Santo Domingo
1924,2017,Enero,Jueves, 6:00-11:59,Hombre,0-4,Cubeta,Distrito Nacional
1925,2017,Enero,Sábado,12:00-17:59,Hombre,45-49,Cubeta,Peravia
1926,2017,Enero,Miércoles, 6:00-11:59,Hombre,70-74,Mar,Santo Domingo
1927,2017,Enero,Viernes,12:00-17:59,Hombre,0-4,Piscina,Santo Domingo
1928,2017,Enero,Jueves,12:00-17:59,Hombre,0-4,Piscina,San Juan
1929,2017,Enero,Miércoles,12:00-17:59,Mujer,25-29,Mar,Puerto Plata
1930,2017,Enero,Lunes,12:00-17:59,Mujer,14-Oct,Otros,San Juan
1931,2017,Enero,Lunes,12:00-17:59,Mujer,14-Oct,Otros,San Juan
1932,2017,Enero,Lunes,12:00-17:59,Hombre,15-19,Río,San Cristóbal
1933,2017,Enero,Domingo,12:00-17:59,Hombre,15-19,Río,La Altagracia
1934,2017,Enero,Lunes, 6:00-11:59,Hombre,15-19,Río,Monte Cristi
1935,2017,Enero,Sábado,12:00-17:59,Hombre,35-39,Río,Distrito Nacional
1936,2017,Enero,Miércoles, 6:00-11:59,Hombre,35-39,Río,Distrito Nacional
1937,2017,Enero,Miércoles, 6:00-11:59,Mujer,N/D,Río,Santo Domingo
1938,2017,Enero,Lunes,12:00-17:59,Hombre,0-4,Pozo,Santo Domingo
1939,2017,Enero,Domingo,12:00-17:59,Hombre,55-59,Otros,San Cristóbal
1940,2017,Febrero,Lunes,18:00-23:59,Hombre,35-39,Canal,Santiago
1941,2017,Febrero,Jueves,18:00-23:59,Hombre,0-4,Canal,San Juan
1942,2017,Febrero,Jueves,18:00-23:59,Hombre,0-4,Cisterna,Monseñor Nouel
1943,2017,Febrero,Jueves,12:00-17:59,Hombre,20-24,Cubeta,Santiago
1944,2017,Febrero,Miércoles,18:00-23:59,Hombre,20-24,Mar,Santo Domingo
1945,2017,Febrero,Miércoles,18:00-23:59,Mujer,65-69,Mar,Distrito Nacional
1946,2017,Febrero,Martes, 6:00-11:59,Mujer,15-19,Mar,El Seybo
1947,2017,Febrero,Jueves,N/D,Hombre,20-24,Mar,Puerto Plata
1948,2017,Febrero,Martes, 6:00-11:59,Hombre,25-29,Mar,El Seybo
1949,2017,Febrero,Martes, 6:00-11:59,Mujer,35-39,Mar,El Seybo
1950,2017,Febrero,Miércoles,12:00-17:59,Hombre,45-49,Mar,Santo Domingo
1951,2017,Febrero,Jueves,12:00-17:59,Hombre,55-59,Mar,La Altagracia
1952,2017,Febrero,Miércoles,18:00-23:59,Hombre,60-64,Mar,María Trinidad Sánchez
1953,2017,Febrero,Martes,12:00-17:59,Hombre,75-79,Mar,María Trinidad Sánchez
1954,2017,Febrero,Sábado, 6:00-11:59,Hombre,0-4,Río,Monseñor Nouel
1955,2017,Febrero,Viernes,N/D,Hombre,20-24,Río,San Cristóbal
1956,2017,Febrero,Domingo,12:00-17:59,Hombre,20-24,Río,Monte Plata
1957,2017,Febrero,Jueves,12:00-17:59,Hombre,30-34,Río,Azua
1958,2017,Febrero,Jueves,18:00-23:59,Mujer,35-39,Río,San Cristóbal
1959,2017,Febrero,Jueves,18:00-23:59,Mujer,60-64,Río,El Seybo
1960,2017,Febrero,Sábado,12:00-17:59,Hombre,40-44,pozo,La Romana
1961,2017,Marzo,Viernes,12:00-17:59,Hombre,25-29,Otros,Santiago
1962,2017,Marzo,Martes, 6:00-11:59,Hombre,65-69,Otros,San Pedro de Macorís
1963,2017,Marzo,Martes,12:00-17:59,Hombre,0-4,Cisterna,Duarte
1964,2017,Marzo,Lunes,12:00-17:59,Hombre,25-29,Mar,Distrito Nacional
1965,2017,Marzo,Viernes,12:00-17:59,Hombre,30-34,Mar,Santo Domingo
1966,2017,Marzo,Sábado,18:00-23:59,Hombre,40-44,Mar,Azua
1967,2017,Marzo,Viernes,12:00-17:59,Hombre,9-May,Piscina,Barahona
1968,2017,Marzo,Viernes,12:00-17:59,Hombre,15-19,Mar,Barahona
1969,2017,Marzo,Domingo,12:00-17:59,Hombre,30-34,Mar,Azua
1970,2017,Marzo,Lunes, 6:00-11:59,Hombre,30-34,Mar,Puerto Plata
1971,2017,Marzo,Domingo,12:00-17:59,Hombre,35-39,Mar,Azua
1972,2017,Marzo,Miércoles, 6:00-11:59,Hombre,40-44,Mar,San Pedro de Macorís
1973,2017,Marzo,Sábado,12:00-17:59,Mujer,15-19,Mar,La Altagracia
1974,2017,Marzo,Jueves,12:00-17:59,Hombre,30-34,Río,Peravia
1975,2017,Marzo,Martes,18:00-23:59,Hombre,0-4,Río,Sánchez Ramírez
1976,2017,Marzo,Domingo,12:00-17:59,Mujer,14-Oct,Río,Hato Mayor
1977,2017,Marzo,Miércoles,12:00-17:59,Hombre,15-19,Río,Puerto Plata
1978,2017,Marzo,Miércoles, 6:00-11:59,Hombre,30-34,Río,Distrito Nacional
1979,2017,Marzo,Jueves, 6:00-11:59,Hombre,35-39,Río,Distrito Nacional
1980,2017,Marzo,Miércoles,12:00-17:59,Mujer,40-44,Río,Puerto Plata
1981,2017,Marzo,Lunes,12:00-17:59,Mujer,0-4,Pozo,Distrito Nacional
1982,2017,Abril,Sábado,12:00-17:59,Hombre,N/D,Río,Santo Domingo
1983,2017,Abril,Sábado,12:00-17:59,Hombre,20-24,Río,San Pedro de Macorís
1984,2017,Abril,Domingo,12:00-17:59,Hombre,0-4,Cubeta,San Cristóbal
1985,2017,Abril,Miércoles,12:00-17:59,Mujer,25-29,Río,Barahona
1986,2017,Abril,Miércoles, 6:00-11:59,Hombre,50-54,Otros,Samaná
1987,2017,Abril,Jueves,12:00-17:59,Hombre,35-39,Río,San Cristóbal
1988,2017,Abril,Jueves,18:00-23:59,Hombre,40-44,Mar,Santo Domingo
1989,2017,Abril,Viernes,12:00-17:59,Hombre,20-24,Río,Santo Domingo
1990,2017,Abril,Domingo,12:00-17:59,Hombre,25-29,Mar,Samaná
1991,2017,Abril,Domingo,12:00-17:59,Hombre,14-Oct,Otros,Santo Domingo
1992,2017,Abril,Domingo,12:00-17:59,Hombre,25-29,Río,María Trinidad Sánchez
1993,2017,Abril,Martes, 6:00-11:59,Hombre,35-39,Río,Distrito Nacional
1994,2017,Abril,Martes,18:00-23:59,Hombre,20-24,Río,La Altagracia
1995,2017,Abril,Martes,18:00-23:59,Hombre,70-74,Mar,Santo Domingo
1996,2017,Abril,Jueves,18:00-23:59,Hombre,20-24,Piscina,Santo Domingo
1997,2017,Abril,Viernes,18:00-23:59,Hombre,9-May,Río,Puerto Plata
1998,2017,Abril,Viernes,12:00-17:59,Hombre,14-Oct,Río,Sánchez Ramírez
1999,2017,Abril,Viernes,12:00-17:59,Hombre,20-24,Río,Santo Domingo
2000,2017,Abril,Sábado,18:00-23:59,Hombre,35-39,Río,Peravia
2001,2017,Abril,Sábado,18:00-23:59,Hombre,9-May,Río,San Juan
2002,2017,Abril,Domingo,12:00-17:59,Mujer,15-19,Otros,San Cristóbal
2003,2017,Abril,Miércoles,12:00-17:59,Hombre,0-4,Cisterna,Santo Domingo
